,X,Y
50,0.49807303969907357,0.6084539434118766
51,0.429812674156835,0.6048502176310963
52,0.9624763003720952,0.5080258117713498
53,0.5115051931190476,0.5924660333363678
54,0.961499961162988,0.5021161326634779
55,0.1685899770123892,0.6621786176664782
56,0.23002152948765187,0.6562329367703915
57,0.679996081240686,0.5587503720496877
58,0.5729243851333388,0.5772529723257318
59,0.3353285377250864,0.6416428771210461
60,0.6597790850029986,0.5684864549187564
61,0.3861618568342242,0.6233576622316459
62,0.13031507016734145,0.6770610207110563
63,0.0886138166508218,0.691700713115642
64,0.3748409716954606,0.6343220903704776
65,0.8249040640862934,0.5259077653032754
66,0.40344924281278916,0.6132112656993229
67,0.526735418284797,0.5981668204284276
68,0.5537826901318478,0.5928015980629076
69,0.32768902784009846,0.6355437867914167
70,0.9104241162293055,0.5242443926994681
71,0.9219420833994995,0.5164345375606049
72,0.4451684526783096,0.6110373438417374
73,0.3848369978315408,0.6202017025479998
74,0.4795011950139443,0.6089568408813111
75,0.27809253489135566,0.6396135823739398
76,0.6226000239966725,0.5771897900076969
77,0.4339189552838447,0.6044324644694755
78,0.9487775478386663,0.5146541934450527
79,0.33866905606651876,0.6248012116867602
80,0.42185496559482005,0.6249290673776045
81,0.47700320389068673,0.6026574104087321
82,0.09126099585901193,0.6856665751169051
83,0.8336889987097518,0.5396891962449418
84,0.49153375761171114,0.6016391922011296
85,0.6541551570475995,0.5670462104911459
86,0.32274461041178815,0.6321783525833191
87,0.7975627979545968,0.543167318888876
88,0.2375069969185848,0.6539152350194969
89,0.7418047694299518,0.5454900537211369
90,0.8786031141537214,0.5228382445004737
91,0.3065369061135699,0.6352370319749474
92,0.8342767236998931,0.5298272783282929
93,0.3408964874736148,0.6283049208554108
94,0.28850108408038033,0.6355544706886079
95,0.1663053447047328,0.6721435199349564
96,0.43626360398917485,0.6196193656783544
97,0.5990815858311164,0.5800059937599031
98,0.8089212130315234,0.5421663330208101
99,0.6482229965457936,0.5801504123270581
100,0.6661475999099885,0.5732344250526665
101,0.8061238034601704,0.5399563654492721
102,0.2457735563360366,0.6423150567527999
103,0.020832995491925632,0.692650530211622
104,0.4437613556117155,0.611270259037356
105,0.8252613246133633,0.5319577321652774
106,0.7563975110343399,0.5529810082662684
107,0.6681087065241933,0.5610554025196344
108,0.5325950678540952,0.5983567639970702
109,0.6723209713276933,0.5692672249742583
110,0.666542202799922,0.5733102844859049
111,0.9357032215275767,0.5130355686209979
112,0.033024600040210794,0.6840379442892336
113,0.4943893321070204,0.6077742585561724
114,0.6146328384167778,0.5846910142019851
115,0.13273522816152383,0.6637711125418985
116,0.24355637837802668,0.6534685587417135
117,0.4082792901220732,0.6147390425486684
118,0.3909375601224877,0.6221949890512194
119,0.0553861130758001,0.6807198164398484
120,0.7366768219507345,0.5530215786842734
121,0.16788458181863386,0.6662580273652656
122,0.4985878282284636,0.6027878112471653
123,0.3280154514710988,0.6377157209071834
124,0.8222236147577306,0.5379603724268586
125,0.3385627088669376,0.6357292677839141
126,0.4991493659537275,0.5920017831322657
127,0.9378774079676645,0.5119439230944703
128,0.7485847132993673,0.5508377098434126
129,0.7713223589482242,0.5371715159998768
130,0.9042500078105111,0.5274252976903515
131,0.4592748155632923,0.6037059723884534
132,0.6339455096862119,0.5676614344865747
133,0.7451570025081004,0.5418925436825162
134,0.20674093215578837,0.6602430025165621
135,0.4113334539665826,0.6248070898044364
136,0.3785970325883308,0.6169266610490433
137,0.5741306815886879,0.5773259786026351
138,0.3265997488637812,0.6283397597521143
139,0.4094485308537569,0.6161969257988555
140,0.7738788347567443,0.5457426389582093
141,0.676880776124991,0.5727177320375445
142,0.6254454148572377,0.5720924761359633
143,0.9601101106781192,0.5050608371704488
144,0.4526323730666366,0.6136626077554173
145,0.04505415343055019,0.6959997298013179
146,0.6206871981052832,0.5722456760742908
147,0.20755026638251062,0.6670444850979319
148,0.2778598798822216,0.637957579611471
149,0.29097398150984843,0.6331308295775064
150,0.3665211993908781,0.6248160315058789
151,0.17145488929081554,0.6624971895917401
152,0.622748741417845,0.5815882841107175
153,0.025844841960592113,0.7011748658924131
154,0.14329149701502963,0.6811412622542922
155,0.6634457511835032,0.5679628771832625
156,0.1476457576304805,0.6694428389740541
157,0.43314245416347374,0.6224326892197315
158,0.6371822040907821,0.5756815793124626
159,0.3028529979805594,0.6401406735899621
160,0.5839394607323138,0.5915195948568421
161,0.2746744569089864,0.6376247739722312
162,0.004823444779031516,0.7010541787674875
163,0.05339974108258172,0.6893296690924448
164,0.20909470923314843,0.6552246152965544
165,0.5058120546916965,0.6024449964917434
166,0.7913050466202428,0.5434961595754827
167,0.5608132903524218,0.5793227349062172
168,0.5912751903519704,0.5800941053232151
169,0.08652047652448402,0.6909865249360903
170,0.219040902838054,0.6656943131686002
171,0.8791363397536393,0.5263154205838879
172,0.2548690965506428,0.6564156150280427
173,0.9142004170840435,0.5205374275512327
174,0.9552137951889696,0.5186932138603776
175,0.5744292293408,0.585171555932977
176,0.6978410461100997,0.5678160021441745
177,0.3586584794466128,0.6219920887421173
178,0.4630515561847085,0.6101485272566723
179,0.3609732977626199,0.6335037339416612
180,0.6168587045033628,0.5816912336868099
181,0.9697402906058435,0.5079009306500809
182,0.5723717350975451,0.5850009324683091
183,0.14575789703826458,0.6681781813199794
184,0.5760975579487816,0.5830097953584261
185,0.9245227873093619,0.513101005481593
186,0.286105488723845,0.6471265937709575
187,0.20260769748921592,0.6689526617766397
188,0.8658786640315983,0.5336269729151327
189,0.5015620070614906,0.6025525076488476
190,0.6606802360545456,0.5634762495591081
191,0.23819829475824406,0.6430653158587326
192,0.35124350968890095,0.6233926610608326
193,0.7533297499331456,0.5416750752873097
194,0.889424473712983,0.529388833319263
195,0.2536960435203228,0.6475480686263461
196,0.7055797636014547,0.5615730626788914
197,0.7080303970877961,0.5623204370152716
198,0.33091887533977515,0.6417580019805311
199,0.9888462381309552,0.5032278790729331
200,0.5251920445288596,0.5978919283577626
201,0.1165581553637034,0.6807561907807773
202,0.6035143709100571,0.5881697182897272
203,0.18920120337399982,0.665960136004264
204,0.08479463000236165,0.6748454380314189
205,0.7930987583951554,0.54994042262525
206,0.9802307140278297,0.5027846185592988
207,0.5789292589079461,0.5788486492237063
208,0.8287352096964952,0.5316989254762419
209,0.6882155470473488,0.5715978854769259
210,0.7809880220223626,0.5417517595928548
211,0.00222127006330175,0.704539633920888
212,0.26389682040818685,0.6502625781033977
213,0.1717349666649104,0.6667353747293512
214,0.15382444660633932,0.6648188647884492
215,0.7372449434665258,0.5488248072419271
216,0.3431721714035122,0.6295869563683107
217,0.12886871859012328,0.6748364184518555
218,0.5253423567212332,0.5919504045939799
219,0.015875249639083377,0.7063109868373901
220,0.09354015593543907,0.6845424510157295
221,0.6461166386834393,0.5711332708240827
222,0.16301256640540085,0.667796887905491
223,0.5313583431748689,0.5860507319870454
224,0.9358357444836038,0.5130849801500575
225,0.5018664118903532,0.5953107973328229
226,0.17022836406504116,0.6662706421466916
227,0.9146707562020086,0.5199684421836194
228,0.5913151801559051,0.5875791784127425
229,0.8823365602727076,0.520082459649721
230,0.7381388795118905,0.5559744146684512
231,0.09850137768994649,0.6704893506384036
232,0.6362739271198217,0.5641161175107251
233,0.9117644076788677,0.5213980487381682
234,0.04822072413152512,0.695050350995049
235,0.2743201397798154,0.6399414056910129
236,0.2789635867419653,0.6373056391744404
237,0.8958582325485878,0.5280938641635102
238,0.3417500403164071,0.63109403202748
239,0.52569203079473,0.5857160702331227
240,0.7874594722082661,0.5367920656819397
241,0.2187953534183772,0.6660718980131736
242,0.19629000011241926,0.6614708785785989
243,0.6880966600789358,0.5534589790902977
244,0.5139791764630103,0.5949990877109136
245,0.8715178460143591,0.5156997772872797
246,0.45136532757441405,0.6033741157322126
247,0.6815886872101761,0.5554403821915707
248,0.15685752978416734,0.6633441078277883
249,0.3287104130194328,0.6344236840670643
250,0.9586197357694974,0.518238992548677
251,0.09399047544026662,0.6764694792571214
252,0.2972097085483446,0.6419838884233053
253,0.14329613132115782,0.6680817032664055
254,0.012438186753751856,0.7061131104816322
255,0.2710694523853858,0.6446538632687475
256,0.46601875170562523,0.6069586958456074
257,0.5992869190131733,0.573576801275682
258,0.718093449226275,0.5520489303069782
259,0.04373127110318764,0.6815288756928285
260,0.01665109661403763,0.7016649249718041
261,0.7465216398647664,0.5477436362237077
262,0.3954523528287963,0.6137806558073936
263,0.7783527228494397,0.5506117458773937
264,0.9679899289326237,0.5113457457054762
265,0.42919649743416965,0.6113760305445547
266,0.34087838096420353,0.6327674767882221
267,0.6757337078525936,0.569927136793352
268,0.7442931422623511,0.5585285373544037
269,0.3213861097806574,0.644762232602939
270,0.22689608509578385,0.6452777157615303
271,0.8223876268344859,0.5427951672114999
272,0.4390058693318707,0.6140706356273374
273,0.07542152067401375,0.6926138618028757
274,0.38562378253471585,0.6291650170720926
275,0.17749196746870555,0.6598208012038645
276,0.6323481404445153,0.5670942779885269
277,0.3422748258706938,0.6319991505978709
278,0.9608985158310002,0.4994659676634847
279,0.7998750167324866,0.538584112437881
280,0.8842280852787892,0.5131828298668953
281,0.668673752849921,0.5693360496139908
282,0.09121297822732033,0.6914431332833574
283,0.20380000300748757,0.6579844432886774
284,0.5486933859018818,0.5934744570694195
285,0.6611211262871757,0.562009092724108
286,0.6916657722638168,0.5520231038505304
287,0.39318288742444374,0.6276891476950339
288,0.9017626515952015,0.5228225088911578
289,0.2178422814944705,0.6544798793643346
290,0.40389062015944477,0.6182682126656263
291,0.39018692864874127,0.6179054544373876
292,0.3131901658485976,0.6274431733621902
293,0.786088619101363,0.5360757709783961
294,0.7662616585399002,0.5395339059821328
295,0.9804754762926746,0.5105105386772558
296,0.17530186401444947,0.6580655925943497
297,0.7142028531103725,0.5534144311534998
298,0.758539834901831,0.5385926104893397
299,0.23121432609897086,0.6601144754248351
300,0.2931090540105109,0.6364570406346891
301,0.759774342109921,0.5421175622368916
302,0.2816086006570404,0.6463342261967832
303,0.0645280243697508,0.6878909509986864
304,0.09894036623382585,0.6708583739797103
305,0.44037101104131726,0.6057607227727138
306,0.8367537892013472,0.5325416440687425
307,0.25497166650005176,0.6498103395622898
308,0.05967664550607066,0.6908641944553984
309,0.9935698093808986,0.49573441547471436
310,0.9345160010715639,0.5201885911997789
311,0.6362813580141625,0.5682426509266095
312,0.6506511585985699,0.5740821253465221
313,0.3958409831320173,0.6231161381473043
314,0.5665022499439949,0.5909391873080354
315,0.9485067739013461,0.5144883425635061
316,0.584736478013833,0.5928209857150064
317,0.5816340629109484,0.5934415085229559
318,0.145456611333583,0.6768279379101405
319,0.2457520269147937,0.6580718284790296
320,0.07772524019106175,0.693545512064962
321,0.33581039954552516,0.6281641149544236
322,0.03566003445847421,0.7010752405275616
323,0.685250395766158,0.5591797176606298
324,0.02860014189807014,0.6961789165307699
325,0.6128677513281198,0.5796887364890201
326,0.08683860430091539,0.689319633668573
327,0.8997355867129591,0.5121925230822348
328,0.49597789380782753,0.5968875801225794
329,0.7954854120555407,0.5385887280391698
330,0.8745956090786653,0.5293125397365974
331,0.02253555265713092,0.6917375705822624
332,0.29864197518362146,0.6361015286102902
333,0.6534875393116946,0.5741802329801866
334,0.1686792169311726,0.660246649560978
335,0.18319351708836318,0.6631133724018957
336,0.8424799034024487,0.536796213382639
337,0.08986446737360732,0.673909327997766
338,0.90977228317457,0.508660807516815
339,0.9372665099623751,0.503467768169248
340,0.07410049690977538,0.6879903146183606
341,0.7106156122644784,0.5577197775748378
342,0.7584982592370189,0.5384760535555834
343,0.8237189884221368,0.5444054530154522
344,0.5615629508530199,0.5858428560965367
345,0.43442484547431426,0.6134010501093943
346,0.6687169969681885,0.5637890551393053
347,0.1395188170677768,0.673284515035008
348,0.6415024494097374,0.5758300250911356
349,0.1254072483140416,0.6754465931572134
350,0.8455606575284463,0.5367969109023547
351,0.851794934646644,0.5221950962818465
352,0.4462221673209479,0.6017305411768675
353,0.113149545229007,0.6713314736888737
354,0.9185636708320756,0.5093025456690401
355,0.6356359038102252,0.569556539190392
356,0.43238364348860436,0.6210716342222611
357,0.4711280543936994,0.5961275122810575
358,0.4687086456331121,0.6132928041637241
359,0.04553549848822913,0.6849848667809101
360,0.6673964675441391,0.566140947140097
361,0.8571890220662933,0.5373416560790207
362,0.03637356023876914,0.6978332529435912
363,0.08392010560761587,0.6740500001163271
364,0.36274967865114904,0.6251412100721154
365,0.25960131404280407,0.6487222448065086
366,0.7569045343598523,0.558490332224381
367,0.954966731114226,0.5012865958187583
368,0.07519898581993711,0.6782430404172145
369,0.3025002175317614,0.6404632606304705
370,0.9585019246246734,0.5043157211741239
371,0.40898645618000196,0.6275253488122727
372,0.38329328673589935,0.6245435436643972
373,0.2271771982037657,0.6448235506747985
374,0.8631972092469623,0.5336039278564572
375,0.8290266740147557,0.5372237880875653
376,0.8029037495929544,0.5441299059664568
377,0.4888260333701794,0.5991122290632575
378,0.9443980210535091,0.5144676280471874
379,0.23656904826876257,0.6598511516987378
380,0.7701597448861015,0.5484640737426926
381,0.7670010295228439,0.5552141540669108
382,0.6094563192472441,0.5807608638359248
383,0.6209746900600523,0.5811998923170693
384,0.3745925718993752,0.6333475481542346
385,0.9793177353942302,0.4995420576155542
386,0.6879004622780918,0.5707682880705518
387,0.7019497276654127,0.568893138426609
388,0.6693630202305509,0.5756992636163205
389,0.9814906579653659,0.4945762149053352
390,0.904250976092049,0.5252840807657173
391,0.5652081930963545,0.5949399111404379
392,0.4266773424577994,0.6114943741305934
393,0.4857885039083688,0.594890346816628
394,0.7205298577511196,0.5547881533009082
395,0.5751171381834291,0.5820084153838756
396,0.4592149072874602,0.6021417931622788
397,0.633359131826248,0.5778581955244961
398,0.05808094844216671,0.682797777023811
399,0.835784528736546,0.536725957914836
400,0.17354271036591085,0.6611816019796182
401,0.5366187633528791,0.5951901160190595
402,0.7353142350674408,0.5582685656501887
403,0.11011005170071542,0.681267940017631
404,0.1520782711118629,0.6680259686065754
405,0.020899394652682868,0.7057259565371589
406,0.6538667624345494,0.5649869961820446
407,0.4730309062077296,0.612744023225595
408,0.6823454264660437,0.566718330488269
409,0.42153454859326844,0.6203328460260144
410,0.14453981389967685,0.6731547552851335
411,0.7789962869194141,0.5434129621138175
412,0.2501325804160144,0.6521189893197815
413,0.5654171702576418,0.5783709417648315
414,0.6582503439596202,0.5661224046326961
415,0.060871403083490594,0.6970833001157151
416,0.12975178092896122,0.6690424170109613
417,0.12108187650613556,0.6833175495573538
418,0.5684194677987175,0.5907316173258381
419,0.6060552164144081,0.5759339192690138
420,0.7131734345396059,0.552546372621835
421,0.9316420710794701,0.5207830692690151
422,0.6571068210308314,0.5776591049812532
423,0.43158995763948105,0.6204464537664975
424,0.8995482170996808,0.5203045500271676
425,0.15787139063237055,0.6772465233165071
426,0.5283028465680614,0.5888313938546753
427,0.7336349833280394,0.5527560452365696
428,0.5660444225652155,0.594095753737309
429,0.7257074981836882,0.5480229118511997
430,0.9307721344986547,0.5203207236829394
431,0.4535399003739653,0.6081153198746747
432,0.28471818610215316,0.6496971344508744
433,0.4369613807569285,0.6074012815384369
434,0.9608491967960532,0.508206624364655
435,0.15270441977837335,0.6790368924684838
436,0.037338824758468725,0.6829505614086586
437,0.6684611453423305,0.5707368046942554
438,0.2820548481080445,0.640856261560457
439,0.16703363019934936,0.6722201538860965
440,0.27742369352376817,0.6514734008775692
441,0.4463962782285982,0.605930968135022
442,0.1750834024359097,0.6734765863802296
443,0.45397561434428235,0.6170394928646336
444,0.7715030849088227,0.5399212022723717
445,0.8888145641147347,0.5154065916539624
446,0.43914844634554373,0.6182552403893111
447,0.8839116708888397,0.5267716689127612
448,0.8193666035220906,0.5398664234688181
449,0.5115222835298603,0.5937479382278609
450,0.36610546162754454,0.620541028863316
451,0.9190273593967497,0.5122762990420684
452,0.2692767767482601,0.6464538520736489
453,0.04889043337052401,0.6962299667928538
454,0.4286512398642456,0.6189158635455945
455,0.55947522739092,0.5949949786119914
456,0.7102207385473811,0.5641234373984816
457,0.0491803764382307,0.697131839791401
458,0.6377729722766732,0.5657589495502392
459,0.6240457651934923,0.583801631793065
460,0.8323584479847552,0.5401656572528453
461,0.31155655375500535,0.6415339291230151
462,0.10883820303465408,0.674386693170421
463,0.5455018983012487,0.5966412587269848
464,0.15119079542845415,0.6626030155645664
465,0.21823395527602518,0.6605841223818743
466,0.18067224650718516,0.6710127386521886
467,0.2622605386858906,0.6382546227297844
468,0.107951832907628,0.6818799573308332
469,0.5711505034711392,0.5767082031874065
470,0.15849272822075022,0.6700028505504868
471,0.790685763678624,0.5319905107875254
472,0.20192152336288394,0.6573236259568485
473,0.9490014546166998,0.5130905566461345
474,0.37771626876829434,0.6240966887738466
475,0.3330670236262835,0.6348584964618839
476,0.6601195010711376,0.563643011630266
477,0.4947559214973316,0.607621164272492
478,0.6503325169520223,0.561390974595795
479,0.3566125721797926,0.6280817036934341
480,0.6207025951278944,0.5807858499092431
481,0.489468771242796,0.6035515210121832
482,0.9930600520501945,0.4954910927791097
483,0.7437841508297499,0.5434506411953078
484,0.6594332212902922,0.5612543112927633
485,0.746235067569553,0.5604821173420875
486,0.8570452809042558,0.5334232578904617
487,0.4902048469845346,0.609750668860816
488,0.9625398548911024,0.505019621254938
489,0.8821329327147984,0.5299884666476559
490,0.8968270491187239,0.5299499878182
491,0.2954448601773315,0.6408476229478614
492,0.07805460906384798,0.6826799370460279
493,0.19387796174013494,0.6547832865030351
494,0.06781568559560969,0.693194775728125
495,0.9130367135747319,0.5159432693964524
496,0.2906338576463805,0.6397406260206158
497,0.8579835609144649,0.535895394928651
498,0.45094445574566233,0.6048024083881285
499,0.1865703788385119,0.6528274973942214
500,0.6741221771399141,0.5649049232397017
501,0.9847713594371984,0.49347460102454666
502,0.8848251241681705,0.5201784719564709
503,0.5192875856161682,0.6032057389300381
504,0.8673592515530311,0.531997580620976
505,0.036738156868851735,0.6985760875051927
506,0.8773577858787432,0.5269052820188613
507,0.8099302847919452,0.530761432287356
508,0.9702546950428741,0.5091931781584141
509,0.04333099302452392,0.6978337084023225
510,0.22144844659634633,0.6625692606724526
511,0.6765491370968756,0.557756507695557
512,0.443499172950347,0.6169924241713096
513,0.5638688063894838,0.580905006742614
514,0.1619559232256964,0.6635364481679318
515,0.3166561526622774,0.6427682587274338
516,0.6587487790528448,0.5646807838193955
517,0.6269117111706396,0.5701326106970555
518,0.04581322477089678,0.6973448156130843
519,0.3025514741158086,0.6447329010785905
520,0.5986263783052908,0.5782919304002258
521,0.5191679871332099,0.5957405059622517
522,0.10350332040010213,0.6803065151735549
523,0.07887746632267378,0.6881346242123876
524,0.6808875920814729,0.5610003500599713
525,0.7761422917502656,0.5488012460488702
526,0.4363129655268947,0.6179451157250515
527,0.493975459211376,0.6059580210617973
528,0.8085652254332353,0.5296266395378876
529,0.6890816140965719,0.5707928836242735
530,0.5080945126006358,0.6081927611696275
531,0.7294379113908707,0.553369854951233
532,0.16465677198461381,0.6577455282625355
533,0.6857084277830531,0.5650677929048642
534,0.4499778342784527,0.6064106043366133
535,0.4302210454961556,0.6166504836308079
536,0.8549570253605966,0.5260372238617326
537,0.9606852674324952,0.5007341872505663
538,0.7427576105773585,0.5572352066246155
539,0.44931348495702794,0.6198984187803963
540,0.11746780457501849,0.6739394943659202
541,0.29994260656268323,0.6370181512012565
542,0.5062574968741925,0.5889844902816028
543,0.32889636036199665,0.6268180486714767
544,0.9664288666960749,0.5099228125534758
545,0.34874134881074004,0.6397261536035301
546,0.18979892368335582,0.6639933215875229
547,0.3086906393412733,0.6351332695383783
548,0.012235767093434435,0.6899035488526002
549,0.9348788247556404,0.5198311158107106
550,0.527577364063546,0.5966964899461203
551,0.17926349857276003,0.6674456210792742
552,0.9442917385116455,0.5101794123013706
553,0.7578042696607835,0.5451680812509365
554,0.5756222339860592,0.579347349396724
555,0.038187444082590116,0.6895827318787358
556,0.7631054360604526,0.544562254823761
557,0.6290348477608677,0.5825046760623787
558,0.10843736528504466,0.6726332691153137
559,0.4297916918572793,0.6060804969666884
560,0.4601639288295266,0.6151299307127396
561,0.06126686433416495,0.6802190654515212
562,0.4582863037552679,0.6055052657207388
563,0.7886974053211603,0.5500944938741182
564,0.635979368172078,0.5647788971997127
565,0.926098925500593,0.5078323053168725
566,0.29048500494261753,0.6350549397066294
567,0.2961452615848512,0.634209990844952
568,0.2378391119414638,0.6428125493343788
569,0.40049157882721065,0.6222958344199927
570,0.8769898643487022,0.5241215752933441
571,0.18008535531813208,0.6693091463860303
572,0.6768555579849422,0.5651537075776744
573,0.28966496447394807,0.6366280639874439
574,0.1466934622635736,0.6777960976003461
575,0.6648812670565045,0.5746497989899183
576,0.41224154541699465,0.620450286634529
577,0.6880087166218849,0.5530083137074724
578,0.8623780604423079,0.5374782304868261
579,0.08422526566391986,0.6754216754625981
580,0.9014205261468662,0.5179840380035845
581,0.5345815599530056,0.5876366288230718
582,0.1203801415418746,0.6791433279512619
583,0.33593790956393543,0.6236764213429713
584,0.7732211013869084,0.538267556817741
585,0.9406176950365444,0.5150804652527247
586,0.8588190431579432,0.5249066861888746
587,0.9491464368885104,0.5201559729777228
588,0.09546405256241719,0.6894640587940406
589,0.7478277385151635,0.554079968486595
590,0.39228011937758744,0.627199730281221
591,0.7639439253957918,0.5396566936823979
592,0.0740741310151315,0.6935802187245124
593,0.9823809772038403,0.5025842302822886
594,0.7223847665658929,0.555633810631534
595,0.7623031725033015,0.5471000322562998
596,0.0035930190095407877,0.7054759978395373
597,0.1873380370460862,0.6569157856757277
598,0.47232908868691637,0.6131052689431709
599,0.2233906184610407,0.6629310339432776
600,0.4284179235215456,0.6161306354584031
601,0.9232309109701458,0.523689282470837
602,0.3430217427971971,0.640285974592568
603,0.13751261399936865,0.6781303716323605
604,0.7017262502135732,0.5578156751223599
605,0.13958210883291478,0.6684142234209058
606,0.35450513550844887,0.621128415326108
607,0.10583573998953755,0.6863298943021158
608,0.37072135363973735,0.6206856829430576
609,0.04740947922401351,0.6942425022615536
610,0.5397918622775935,0.6011387752304638
611,0.1726790033925515,0.6715594361814522
612,0.44321630842768067,0.6056540150445213
613,0.1844376195215638,0.6697669332005612
614,0.005524236507597924,0.6972673996581235
615,0.540346851560513,0.5959395134825054
616,0.44994730320654563,0.6083351474340153
617,0.8329672108429946,0.5279682817228979
618,0.7957196790827565,0.5325730485427294
619,0.03795896961182177,0.6865475053551123
620,0.024063172116599807,0.6851901677581178
621,0.5421001836075274,0.5980532231172463
622,0.3106792085816933,0.6315011222609895
623,0.3383501193317805,0.6263944627769088
624,0.05135951566031227,0.6808972651881631
625,0.38315860570263394,0.6330227660350006
626,0.6348032695825946,0.5690659696156367
627,0.3313842875687394,0.6245087025217976
628,0.6573457534202679,0.5599217510908548
629,0.3156595175500757,0.6339746079241089
630,0.13843850242082834,0.668994692599672
631,0.33942303038553523,0.6346977421896077
632,0.7075898655897551,0.563619345048863
633,0.38458585057186845,0.6177470985396003
634,0.3141960578864518,0.6454039043722039
635,0.9312812035092992,0.5037629979579046
636,0.05849219164675168,0.6812170891266176
637,0.8945063769316792,0.5226610366175414
638,0.39094000615879865,0.6197769293705744
639,0.8438663024905588,0.5311892468389201
640,0.5840242150092785,0.5899032360165087
641,0.8954260290327887,0.5257147896911466
642,0.6410072636880416,0.5621849573734108
643,0.42158169382866106,0.6183021781623019
644,0.09645046006073321,0.6891261201996324
645,0.9909714826675506,0.4974505830913971
646,0.47940010155153523,0.6099060221156508
647,0.8953677373780501,0.5149981471696827
648,0.01545263066251401,0.6962125805186445
649,0.2796290433637989,0.6429010385033394
650,0.47103070081963216,0.607239851780368
651,0.9527072467593095,0.506658685393249
652,0.38922269054869063,0.6231779788159435
653,0.32672760177588245,0.6442703979790768
654,0.18509575381334853,0.660581352492718
655,0.09797722674657061,0.6850236833835757
656,0.8689377581194616,0.5237023946791349
657,0.24006371766770074,0.6590165333660326
658,0.46506032519467433,0.6144641632663839
659,0.3137694789169869,0.6431163323219148
660,0.12121582130917274,0.6747719864603711
661,0.5362687018225412,0.6025854270395224
662,0.25440664860832984,0.6428908264043752
663,0.5270075358484855,0.593174525159666
664,0.6637259979181784,0.5754152685671222
665,0.6465903265190909,0.5787434723585096
666,0.684462346825944,0.5565330461243538
667,0.47275987556277765,0.6066370086731625
668,0.4982152340305901,0.6054930562487026
669,0.03824453411787965,0.7003832907962874
670,0.17142309744945627,0.6746222255927188
671,0.4065300973637165,0.6179961282594738
672,0.17797947760018407,0.6701167220163593
673,0.10706902942956198,0.6749547399732813
674,0.25467939386111915,0.6432450264664357
675,0.7478021955635199,0.5595549177525803
676,0.14247882785159205,0.6790424377947132
677,0.12543018214859636,0.6795075164843996
678,0.24161875983570413,0.643792378497385
679,0.26464689863342605,0.6496251928874968
680,0.929026160821036,0.5138513253387212
681,0.9150373875143999,0.515407170863054
682,0.8940547836278062,0.524582205918604
683,0.014777399325952567,0.703997335321538
684,0.8944285693321745,0.5199628730144201
685,0.3807015819953944,0.6255502073645327
686,0.15375153714180267,0.6638338974066644
687,0.9637807098767865,0.49882784274724884
688,0.10325309669718508,0.673144474768885
689,0.09493423972170978,0.6858433980203406
690,0.04513480244668622,0.6944605773744897
691,0.4839447896401684,0.5937095148550238
692,0.20410005765031325,0.6580774319058288
693,0.5289924152776464,0.5878788598809134
694,0.902174604823159,0.5118145204206288
695,0.11466638014426656,0.68268813327828
696,0.40659260816848153,0.6193082308927091
697,0.2766114729913668,0.6456079652475828
698,0.9622669525870026,0.5020852548837464
699,0.14207607603003503,0.6643909356476704
700,0.2130543761807281,0.6503580518661318
701,0.08014041978195918,0.6920121371402923
702,0.07683077756584478,0.6930378552236695
703,0.4103785588073442,0.6269130575059177
704,0.11702700085868756,0.68499651643684
